fullVisitorId,transactionId,lon,lat
10603600136345929263,s1tp-04ep,-79.3901821,43.6468092
10604674089118827925,s6qw-kgla,-71.238202399999992,46.8214523
10604674089118827925,s1na-uxa6,-71.2382024,46.8214523
10604674089118827925,s6qw-w712,-71.238202399999992,46.8214523
10604674089118827925,s9dx-qhwr,-71.2382024,46.8214523
10604674089118827925,s6qw-kybm,-71.2382024,46.8214523
10604698906144269557,s3hb-my3h,-79.43229675,43.64188766
10605218766070381009,s1jv-zbn0,-73.5796116,45.5028134
10605218766070381009,s1jv-pkrl,-73.5796116,45.5028134
10605218766070381009,s0dl-ve4i,-73.5796116,45.5028134
10607297985022562392,s0jl-7twb,-79.4192901,43.6584016
10607327796757134431,s4qc-y4bg,-79.40040588,43.64690781
10607349441202139485,j5ty-4qlf,-79.3911003,43.6472259
10607349441202139485,s0vm-nt9b,-79.3911003,43.6472259
10608670124030159450,s1mk-ois7,-79.4262256,43.636831
10609175215661976259,s3nb-h5j8,-79.39109802,43.64722443
10609886734549639876,s8aa-ol1h,-79.4162418,43.6387639
10611812779664004085,s5dn-399o,-79.3432959,43.6639593
10612288670436332620,s7tk-zsaj,-79.6401434,43.5604261
1061315490913900678,e7pm-wzzw,-73.5666918,45.5310316
10613189802992306800,a9si-dgr6,-79.391138,43.64787
10614017231419611875,s2sl-hd2a,-123.245404,49.26636
10614911660306279849,y1fq-r8vo,-79.3737903,43.6640557
10614911660306279849,s3rh-l4no,-79.3737903,43.6640557
10614911660306279849,y1fq-mq57,-79.3737903,43.6640557
10614911660306279849,y1fq-1yo0,-79.3737903,43.6640557
10614911660306279849,s9hp-teee,-79.3737903,43.6640557
10615246896803403768,s2cf-u8rz,-123.2419333,49.2655362
10615246896803403768,s2wz-w4ak,-123.2419333,49.2655362
10615246896803403768,s2wz-wvvc,-123.2419333,49.2655362
10615607494969560178,s7nt-1w0a,-71.2350218,46.799723700000008
10615607494969560178,s3fc-qtry,-71.2354652,46.8118512
10616142552855746294,w2te-vx46,-79.39362335,43.64578629
10616142552855746294,s0vm-72v2,-79.39362335,43.64578629
10616495233431968536,s5ka-dgg0,-79.3999798,43.6337318
10617917774054014900,s0zq-mfwd,-79.409114,43.7632851
10618243213644304197,c2dk-j8mw,-73.5580356,45.4949703
10618433949963527359,s3sm-izah,-73.6289187,45.4945704
10619373981818968487,s5ly-q8ti,-79.388548,43.667978
10619373981818968487,s3an-vphs,-79.388548,43.667978
10619373981818968487,s5ly-ob6d,-79.388548,43.667978
10619373981818968487,s3an-wkau,-79.388548,43.667978
10619373981818968487,s3an-up6u,-79.388548,43.667978
10620097175279781037,s8rn-m7r0,-73.5831333,45.4910106
10620097175279781037,e3ng-721l,-73.5831333,45.4910106
10620097175279781037,s3vi-s4a6,-73.5831333,45.4910106
10620097175279781037,e3ng-zzth,-73.5831333,45.4910106
10620097175279781037,e3ng-97fh,-73.5831333,45.4910106
10620097175279781037,s5yn-nb8r,-73.5831333,45.4910106
10620097175279781037,e6io-wn4o,-73.5831333,45.4910106
10620097175279781037,e3ng-s600,-73.5831333,45.4910106
10620097175279781037,s3vi-yexi,-73.5831333,45.4910106
10620097175279781037,s5yn-2ryu,-73.5831333,45.4910106
10620097175279781037,k7iy-ewns,-73.5831333,45.4910106
10620097175279781037,s3vi-vsvs,-73.5831333,45.4910106
10620097175279781037,s1no-zybl,-73.6224232,45.4765157
10620097175279781037,e6io-jrqn,-73.5831333,45.4910106
1062038835040714499,s0tb-4wh3,-79.4026,43.6447681
10620397342269915807,s2ui-o2bk,-79.3581736,43.6513423
10620955626322248137,s3jx-jnvz,-123.11968994,49.27943039
10621586768439349467,s4ly-r7i8,-79.41203308,43.64860153
10622581705606201225,s5nc-s217,-73.559866599999992,45.5324706
10622784500718806108,s1qq-c14c,-79.3760549,43.6460983
10622784500718806108,s1qq-pu3s,-79.3760549,43.6460983
10624001974814424656,s2pn-41u0,-71.23049619999999,46.8092534
10624553900510856910,p2aq-dsw3,-79.36863708,43.65319443
1062458997669772656,s7wi-1lec,-79.3668394,43.6522098
1062458997669772656,s9go-phi3,-79.3668394,43.6522098
10624640183892739969,s2so-tli4,-114.0862615,51.0422812
10625184096824240237,s9vf-vtix,-122.9777554,49.2516076
10625184096824240237,s9vf-g7ik,-122.9777554,49.2516076
10625341762940995351,s7ck-qenv,-113.5200437,53.5213216
10626338559291840878,y7bm-kufj,-79.3822705,43.6535009
10626688954025217121,s0xc-on54,-73.5860886,45.5331439
10627112190880927450,s4ol-3vcs,-113.5014737,53.545985
10627687369965880271,s3pp-svo3,-114.0879915,51.0659336
10627852623640217750,d8pm-ckr3,-79.4124889,43.6405758
1062826711226483140,s5qo-m9ui,-73.5663859,45.4981757
1062826711226483140,s5qo-55fx,-73.5663859,45.4981757
1062826711226483140,s5qo-j3pz,-73.5663859,45.4981757
1062826711226483140,s5qo-hj5h,-73.5663859,45.4981757
1062920189081663419,s4vh-2wec,-73.57386,45.4945618
10629719947558089101,s2ix-33do,-79.4037497,43.6430945
1062976109305812072,s3dk-2em2,-114.0570675,51.0653161
10630208955771995192,s8ek-lzz6,-73.5726792,45.5199964
10631759696056876540,s1no-rvei,-73.6119461,45.4698749
10631997000372854817,s7af-6hpx,-71.2561113,46.8373216
10632533873814037095,h7ql-xl6o,-79.4458061,43.6574534
10632913513242424234,s0ju-te70,-79.3826739,43.6415312
10633487257361586852,s8is-rnv7,-123.1657952,49.2629803
10633487257361586852,s2wa-ccms,-123.1657952,49.2629803
10633548294337806812,s3vo-7p9l,-73.5811877,45.5017304
1063429897238336886,s3su-9ik7,-73.5697787,45.4700962
1063429897238336886,s3df-hj2w,-79.386151,43.6449355
10635238531770278277,s6em-4219,-73.57296753,45.50947189
10635238531770278277,s4vh-cbzx,-73.57296753,45.50947189
1063608260301052571,s5ke-e66u,-123.0923837,49.278286
1063648857834821884,s5qs-knph,-73.5503488,45.5131146
10637403038112892492,s6dr-e1vx,-123.1290623,49.2857512
10638628692173534376,s9wy-w10x,-79.39239502,43.64024734
10638628692173534376,s9ex-59qa,-79.39239502,43.64024734
10638628692173534376,s9wy-3qtq,-79.39239502,43.64024734
10638628692173534376,s9wy-2g0x,-79.39239502,43.64024734
10639113368789888265,s9ea-anw9,-79.437355,43.662388
10640223409144630266,s4zk-jhhx,-73.7250719,45.5607821
10640223409144630266,s4zk-rxs5,-73.7250719,45.5607821
10640223409144630266,s0dj-u75u,-73.7250719,45.5607821
106408595212181577,s3jx-8yfa,-123.0983133,49.2665841
106408595212181577,s2ir-p06a,-123.130633,49.28113
106408595212181577,s7fo-fysi,-123.0983133,49.2665841
106408595212181577,s1tw-dupp,-123.1317052,49.2860427
106408595212181577,s7fo-6kr7,-123.130633,49.28113
106408595212181577,s5nn-1vtu,-123.130633,49.28113
106408595212181577,s2ir-i8z5,-123.130633,49.28113
10643544113435184742,p2aq-by6s,-79.3627273,43.6598236
10643544113435184742,s2ty-lkz7,-79.3627273,43.6598236
10644025070513005035,s6zw-cu42,-71.2170647,46.8068879
10644948027748694611,s4gj-nxne,-79.3765336,43.6444537
10644949523867375068,p2aq-9hhm,-79.3814048,43.6410868
10644951656250863186,s7ap-67vf,-79.3735388,43.6702404
1064521116151373352,s0vm-dpnp,-79.418386599999991,43.6374534
1064521116151373352,s6wr-jstv,-79.392493899999991,43.6378222
10645363090845628318,p2aq-6xap,-79.3841276,43.6584633
10646369239457924018,s8sk-wbut,-79.3936246,43.6693733
10646680939419074826,s7tz-1bw2,-79.3847019,43.6617737
10646680939419074826,s1qq-0t3y,-79.3847019,43.6617737
10646979214020534697,s3fa-h7ct,-113.4302871,53.5278712
10647183247754928471,s2vh-u9g1,-79.38788605,43.67213058
10647214596090972065,s3jd-ffqy,-71.243478,46.8128835
10647390239167125255,s2le-5l6t,-73.5946232,45.5367664
10647435422279178613,s2tr-76k4,-123.103423,49.2824697
10647435422279178613,s8gs-e3fk,-123.103423,49.2824697
10648076088410255266,s7uu-153z,-79.407197700000012,43.6744361
1064828145027517661,v6tg-e78y,-79.40344238,43.63627243
10648693861318928928,s7ud-imoo,-113.4901864,53.5169306
10648693861318928928,s7ih-dzup,-113.4901864,53.5169306
10649833787082742322,v0ye-7ykt,-79.3839957,43.6687178
10649833787082742322,s6qi-90rn,-79.38399506,43.66877747
10651258516646410582,e3qb-vilj,-79.4440224,43.6470973
10652475477693922088,s4bu-1v61,-73.6030494,45.5413433
10653157125898410523,s5wf-qxtt,-79.4588218,43.6530085
10653157125898410523,s4qh-0boi,-79.4588218,43.6530085
10654002976268404026,s8rf-zud5,-71.2277284,46.8107139
10654479264792039633,s2rq-gx5d,-79.3440331,43.674299
10654479264792039633,s2pq-qobi,-79.3440331,43.674299
10654479264792039633,s9os-leq1,-79.3440331,43.674299
10654809394858245760,s9ex-7pz5,-79.39733887,43.64038086
10655774997989577474,s2uq-vdgy,-73.560413,45.5429071
10656224477266590271,s2xs-4o97,-79.3686431,43.6531574
10657049830722778550,s0ta-g4mi,-73.6145225,45.5350689
10657049830722778550,s0mw-gib0,-73.6145225,45.5350689
10657618658176996839,s2xv-gsko,-79.4357822,43.6667441
1065781618266429800,s8ej-g3p8,-79.3753344,43.6516117
1065781618266429800,s3qx-2340,-79.3753344,43.6516117
10658238624726153601,s6sh-lydt,-123.0980665,49.2689487
10658238624726153601,s2xp-ctwg,-123.0980665,49.2689487
10658238624726153601,s2xp-591g,-123.0980665,49.2689487
10658449114399762536,<null>,-114.127017,51.069699
10658449114399762536,s4re-c593,-114.127017,51.069699
10659358423674248935,s3ua-9b2v,-71.203295,46.814345
10659755969273315095,s6go-dyw6,-79.3989259,43.6355845
10659875928720806372,s0hu-kehs,-73.6346797,45.4973066
10659875928720806372,s0hu-co4f,-73.6346797,45.4973066
10659875928720806372,s0hu-3ecq,-73.6346797,45.4973066
10659875928720806372,s0hu-v46l,-73.6346797,45.4973066
10659875928720806372,s0hu-z8ul,-73.6346797,45.4973066
10659875928720806372,s0hu-2nrm,-73.6346797,45.4973066
10659875928720806372,s0hu-c93b,-73.6346797,45.4973066
10659897325111956360,t4ff-hpsx,-79.3837757,43.6397444
10659897325111956360,s3mn-idfj,-79.3837757,43.6397444
10660609320300137950,s9hp-hy94,-79.3440364,43.668369899999988
10660609320300137950,s9hp-mdji,-79.3440364,43.668369899999988
10660609320300137950,s9hp-d5sv,-79.3440364,43.6683699
1066316821482550624,s6eq-0z93,-123.1198349,49.27340317
1066316821482550624,s6eq-2ucy,-123.1198349,49.27340317
1066316821482550624,s7fy-13ej,-123.1198349,49.27340317
10663672039401449620,s2xz-fow4,-71.2252759,46.824102
10663745050013125421,s5cn-i6p5,-79.406920599999992,43.6690756
10663745050013125421,s2gq-y1az,-79.39553833,43.66513824
10664086514501014334,s9rk-ff77,-73.58013916,45.50218582
10664086514501014334,s1hw-xekn,-73.5801436,45.5021544
10665818485781210628,s9hp-phpx,-79.379794,43.6598965
10669943980295846674,s4yb-91ib,-73.56407928,45.47617722
10670101970074868435,s8xe-hr2l,-123.1322893,49.260447799999987
10670203096766678852,s3wz-s2vt,-79.3936722,43.6453796
10670925675840573822,s1ol-mkqu,-79.3783909,43.6723101
10670925675840573822,s7gj-ma0k,-79.3783909,43.6723101
1067139546498419933,s6za-i2d0,-123.0706035,49.278848200000013
10671888508332210582,s8yt-jtay,-79.3806168,43.6428849
10671888508332210582,s3bz-6zbp,-79.3806168,43.6428849
10672424107472618887,v9nc-dmdm,-79.4375745,43.6544144
10672583779615795182,s0dt-2cvu,-79.3888855,43.66698074
1067280670069358784,s2ty-cl24,-79.38057709,43.66959381
10672820230654921666,s7zt-aa1x,-73.5479865,45.5501194
10673519699858357734,s4sg-q4f5,-73.6359371,45.5027691
10674264470315502765,s0km-il4y,-73.5780281,45.4961375
10674264470315502765,s9cz-r533,-73.5780281,45.4961375
10674264470315502765,s1ua-3cno,-73.5780281,45.4961375
10674264470315502765,s9cz-frlc,-73.5780281,45.4961375
10674264470315502765,s4vh-tkyj,-73.5780281,45.4961375
10674264470315502765,s9cz-i9j6,-73.5780281,45.4961375
10674264470315502765,s9cz-1ydy,-73.5780281,45.4961375
10674264470315502765,s1ua-8lwe,-73.5780281,45.4961375
10674264470315502765,s4vh-ermn,-73.5780281,45.4961375
10674264470315502765,s1ua-jyjd,-73.5780281,45.4961375
10674264470315502765,s1gs-ekgc,-73.5780281,45.4961375
10674264470315502765,s4vh-lkzc,-73.5780281,45.4961375
10674264470315502765,s7yp-lq1x,-73.5780281,45.4961375
10674264470315502765,j9dj-d2u7,-73.5780281,45.4961375
10674288757186245918,s9xr-6d9u,-123.0906302,49.2573026
10674288757186245918,s2pa-aq44,-123.0906302,49.2573026
10676153497389135721,s2bm-x7ov,-79.408251,43.6460562
1067645903110901063,e3ng-1vet,-73.5742511,45.5011625
1067645903110901063,s3oc-lxgi,-73.5742511,45.5011625
1067645903110901063,s2pd-lh5f,-73.5742511,45.5011625
10677200865401298632,s4nf-0xub,-122.9861396,49.2823916
1067782467957304901,y9jm-81tw,-79.3755156,43.6424564
10679288752761392790,s5kf-dujz,-79.4046932,43.6427539
10679914442863217522,s9uc-4yz5,-79.6197458,43.6097319
10679968929121822201,s8hv-u5gn,-123.18050385,49.26968002
10679968929121822201,s8hv-8wh7,-123.18050385,49.26968002
10681163312993253905,s7fy-swoe,-123.1354041,49.2904759
10681163312993253905,s0yh-w7vm,-123.1354041,49.2904759
10681163312993253905,s7nh-1qyy,-123.1354041,49.2904759
10681163312993253905,s7nh-mbbz,-123.1354041,49.2904759
10681163312993253905,s7nh-qdi6,-123.1354041,49.2904759
10681163312993253905,s7nh-4zja,-123.1354041,49.2904759
10681163312993253905,s0yh-9vuw,-123.1354041,49.2904759
10681163312993253905,s7jv-25fn,-123.1354041,49.2904759
10681261966069121623,s0wa-i7s4,-79.397794699999992,43.6383175
10681550904637179746,s3su-p6lw,-73.5790779,45.501167
10682008123179213311,v9nc-sx4k,-79.42525482,43.67814636
10682324456713768443,s2nd-2lre,-79.3921268,43.697943
10682449805293260688,s6zw-3icf,-71.2438392,46.801112300000007
10682707417881365511,s3rh-o1in,-79.3572958,43.6534051
10683571916126307936,s5dj-dwel,-79.6280155,43.5916819
10684760029350704105,s5uc-litb,-114.0548843,51.0726449
10685275382635722796,s9fi-bh9y,-123.255576,49.2612382
10685384892279446795,d8uh-w6ar,-73.58590698,45.53387451
10685384892279446795,s6qp-91r9,-73.58590698,45.53387451
10689648102811587151,s7av-m0un,-123.1335795,49.2628794
10689648102811587151,s1eh-k5xw,-123.1397945,49.2912145
10689648102811587151,s2dx-6ywn,-123.1335795,49.2628794
10689884903435041040,b3ba-2k0n,-79.3939141,43.6557276
10689884903435041040,s5ct-nkiu,-79.4248275,43.6378533
10689884903435041040,s7uu-5u4w,-79.3756379,43.6701586
10689884903435041040,s0ha-8av4,-79.3939141,43.6557276
10689884903435041040,s9st-agzv,-79.3939141,43.6557276
10689884903435041040,b3ba-qjxc,-79.3939141,43.6557276
10689884903435041040,m4aj-d5vi,-79.3939141,43.6557276
10689884903435041040,s2fh-jbal,-79.3939141,43.6557276
10689884903435041040,s1fe-6qbd,-79.3939141,43.6557276
10689884903435041040,a8pg-zvz2,-79.3939141,43.6557276
10690092003733806369,s7ef-2we8,-123.1263127,49.288933
1069092299298288342,s2bu-w72r,-79.3499219,43.6675054
1069158194310966343,s5kd-1696,-73.5564521,45.4926264
1069158194310966343,s2hr-dpp0,-73.5564521,45.4926264
1069158194310966343,h5ob-gkd1,-73.5564521,45.4926264
1069170496936036402,s3ek-mxw8,-73.59369659,45.51985168
10694399733379111902,s3mq-86yi,-73.5863771,45.471541
10695656719762788265,s5uq-3bam,-79.3457196,43.7646453
1069718425752805139,s3wl-ucqq,-73.556115,45.5222133
10697645203258182332,s0xw-pnn4,-73.56621552,45.49393845
10697645203258182332,s7ya-yub5,-73.56621552,45.49393845
10697645203258182332,s7ya-60fc,-73.56621552,45.49393845
10697925866809493382,s4uk-6xwh,-123.1391927,49.2901642
10697925866809493382,s7ew-pjud,-123.1391927,49.2901642
10697925866809493382,s7fy-ii8u,-123.1391927,49.2901642
10698100986966595539,s4uk-r57i,-123.1220441,49.2653722
10698100986966595539,s8pq-in5d,-123.0871625,49.278595499999987
10698280394841203305,s6db-robs,-79.4128926,43.670048
10699785975829722188,s7wy-ec7z,-123.0900277,49.2774954
10699785975829722188,s8gs-6xm5,-123.0900277,49.2774954
10699966550331707628,s2ey-lvtp,-79.3643417,43.6450775
1070002296395163044,s7gj-4y8c,-79.3688547,43.6519582
10700127619110747175,o2lp-g2ll,-79.386054,43.665719800000012
10700526686631317674,s3pl-zm3r,-123.122816,49.2632018
10701097608293440121,e3qb-ojw7,-79.453778,43.656382
10701097608293440121,e3qb-qqal,-79.453778,43.656382
1070113921581776744,s3hg-c4gj,-123.11572266,49.25666046
1070257971549630043,s3sb-ytsy,-123.1468419,49.2755231
10702800206689456039,s2ty-15x7,-79.3855792,43.6657528
10704081335831507475,s3jh-91r9,-79.391138,43.64787
10704081335831507475,s3bz-f8hn,-79.391138,43.64787
10704081335831507475,s3jh-7330,-79.391138,43.64787
10704081335831507475,s3bz-71i5,-79.391138,43.64787
10704081335831507475,s3jh-osvj,-79.391138,43.64787
10704081335831507475,s8ih-zvpf,-79.391138,43.64787
10704081335831507475,s3bz-72iy,-79.391138,43.64787
10704081335831507475,s3jh-lprm,-79.391138,43.64787
10704081335831507475,s3jh-xlix,-79.391138,43.64787
10704081335831507475,s3jh-n42y,-79.391138,43.64787
10704081335831507475,s3jh-hxxi,-79.391138,43.64787
10707511120107720345,s1yb-ldkj,-73.53947620000001,45.5426201
10707556856611136396,s7ap-cwx0,-79.3817978,43.6702171
10709323859273305376,s4ql-23g5,-123.2529516,49.2599855
10709323859273305376,s4ql-zje2,-123.2529516,49.2599855
10709323859273305376,s7ff-ej7z,-123.2529516,49.2599855
10709323859273305376,s6qr-0r16,-123.2529516,49.2599855
10709328103299625635,s7kh-4lfx,-113.4801149,53.5715435
10709718375621890983,s7dt-ck4j,-123.1306076,49.2770923
10710058666263075844,s7dw-d1mr,-79.4350177,43.6827474
10710728846341008241,s2gq-cqig,-79.391138,43.64787
10711043229167621207,s3gm-6fj3,-73.5732312,45.5269324
10711067199486582968,o8fh-xmmq,-79.39464569,43.65232849
10711334584602913459,s2as-6uob,-79.4837029,43.6237198
10711367264006192617,s9kg-eejg,-114.0758615,51.0413743
10711414804878660425,s3rs-fs93,-79.6439786,43.6182772
10711468781990445489,s8jg-k3j5,-73.5636519,45.5034869
10711468781990445489,s8jg-hw7v,-73.5636519,45.5034869
10712022532248130478,s3vi-2gf9,-73.5702489,45.4980258
10712736355288037956,s5ao-zbnh,-73.5994396,45.5242774
10714008094364846736,s9pp-kmme,-79.3403069,43.6633962
10714341077526466443,s3bz-ybe6,-79.3966199,43.6511252
10714341077526466443,s3qg-9aj3,-79.3817344,43.6418203
10714341077526466443,s3bz-09aw,-79.3966199,43.6511252
10714767923520484091,s4lr-kpsr,-79.391771699999993,43.6464655
10714802518507023371,s4yb-f3l2,-73.5810255,45.4796884
10714802518507023371,s4yb-3nfl,-73.5810255,45.4796884
10714802518507023371,s4yb-v5am,-73.5810255,45.4796884
10715922766226986301,s6dn-t0bg,-73.58098602,45.4950943
10716378833834942225,s2qj-y2f6,-79.3976944,43.6700064
1071712045663781670,s8wi-p769,-79.38901,43.7046042
1071712045663781670,s6dw-g6de,-79.38901,43.7046042
10717139945082360616,s5sf-vvt1,-73.5749106,45.5394586
10717493211859892053,s5hm-90m3,-71.2748852,46.7764659
10717493211859892053,s5hm-5xta,-71.2769989,46.7765828
10717493211859892053,s5hm-g518,-71.2769989,46.7765828
10717493211859892053,s5hm-wkjh,-71.2769989,46.7765828
10717493211859892053,s5hm-gn8k,-71.266951,46.7806163
10718343104000470060,s0pt-6zz3,-114.0778559,50.9968548
10718878780693077840,s7hf-1z2y,-73.591195,45.529819
10719191986065360571,s8qw-vqmf,-79.3955671,43.6407261
10720372249496425338,s1ol-zheg,-79.36914063,43.64870071
10720878700095346983,s8pp-ottc,-73.733795,45.536025
10720878700095346983,s8pp-ut58,-73.733795,45.536025
10720878700095346983,s5wy-47mv,-73.733795,45.536025
10720878700095346983,s8pp-2qzp,-73.733795,45.536025
10720878700095346983,s7bb-k0ui,-73.733795,45.536025
10721553209146206504,s3xc-bfct,-123.255637,49.2634954
10721553209146206504,s4my-ngio,-123.255637,49.2634954
10721553209146206504,s4my-45v0,-123.255637,49.2634954
10721864415218915829,s5kh-zvxw,-79.4012615,43.6432459
10722259223986507946,s8tl-kdjw,-123.1101114,49.2790904
10722259223986507946,s9lh-x8ak,-123.1101114,49.2790904
10722321015907872666,s5ew-vise,-79.3929534,43.645641
10722959438444494772,s6mj-1ryr,-123.1104574,49.247484
10723091269057407547,s4qt-5xfx,-79.37693024,43.64906311
1072337589936351288,s1mj-xhmy,-123.012221,49.24092
10724236974678903386,s0zq-cyzr,-79.3859926,43.766764
10724236974678903386,s5uq-vn60,-79.3859926,43.766764
10724236974678903386,s3pw-1j02,-79.3859926,43.766764
10724236974678903386,s0pc-349y,-79.3859926,43.766764
10724895232854486233,s5ka-lly5,-79.4204422,43.6488905
10726515473858895924,s1lp-so1q,-113.5372049,53.6108661
10726625114590598394,s6qq-gqlz,-79.453791,43.6669541
10726625114590598394,s0ga-csvc,-79.453791,43.6669541
10726983507134600038,s8ki-w9tb,-123.1342925,49.2827532
10726983507134600038,s6lc-q7w1,-123.1342925,49.2827532
10726983507134600038,s1sq-m28s,-123.1342925,49.2827532
10728085249582446688,s4sh-5lhc,-73.5725236,45.4582117
10728167331343079020,s9hp-2n6x,-79.3846911,43.6713021
10728167331343079020,s9hp-nmu7,-79.3846911,43.6713021
10728167331343079020,s9hp-779q,-79.3846911,43.6713021
10728486026174938448,s9pq-sovj,-79.3868145,43.6612858
10728486026174938448,s9pq-d24l,-79.3868145,43.6612858
10729434439598458785,s7hi-5nis,-79.4333228,43.6500644
10730565910641485232,s5ka-4ko2,-79.4008849,43.6472405
10730565910641485232,a2fp-wfbw,-79.4008849,43.6472405
10730565910641485232,a2fp-99qa,-79.4008849,43.6472405
10730565910641485232,s1mk-2j1u,-79.4008849,43.6472405
10730565910641485232,s5nl-nrr7,-79.4008849,43.6472405
10730565910641485232,s1nv-syva,-79.4008849,43.6472405
10730593782180852692,s3pl-247l,-123.255637,49.2634954
10730749041174766691,s8zh-8fz8,-79.3953912,43.7115867
10730749041174766691,s9vi-a4gf,-79.3968532,43.7115531
10732007254400384692,s4pw-az2n,-73.6056606,45.5325777
10732715407808579697,b3ba-4kso,-79.3907253,43.6581169
10732863899891580089,s2gd-ftd5,-123.1164231,49.2786905
10737176527400111376,s5dj-7tg9,-79.707274,43.6043385
1073848016116114300,a3ec-rbv9,-79.4151842,43.6395116
1074078481237368257,s9au-3r59,-113.992867,51.0333729
1074095447042837358,s7tk-9kti,-79.63578,43.5904973
10742372110492685013,s1nv-oaor,-79.414053,43.6413624
10742989016145845763,s8zq-p4ms,-79.3756819,43.6679021
10743304163438258957,s7cf-496t,-79.4045395,43.6564648
10743639216646078170,s1lz-hok7,-79.4277701,43.6410141
10743639216646078170,s0xz-z8x3,-79.4277701,43.6410141
1074420025363530384,s0wa-fzzy,-79.41538239,43.63817596
10745271235935690621,c2dk-ishx,-73.5685777,45.5027219
10745271235935690621,c2dk-wjdu,-73.5685777,45.5027219
10745271235935690621,s5xg-a1ak,-73.5685777,45.5027219
10747064608500590872,j6er-7y6j,-79.3897577,43.6552832
10748727118536720579,s8gg-hyfd,-73.61142559999999,45.4756346
10749534391282079251,s1qq-kkll,-79.3846555,43.6496155
10749534391282079251,n4up-m3yk,-79.3846555,43.6496155
10749534391282079251,s5kh-b5t3,-79.3846555,43.6496155
10749613867850428087,s1ed-vf9j,-123.1347194,49.2795013
10749652804566914757,s5ot-9ub0,-123.1382034,49.2922392
10750122776522364275,s9ea-7b4l,-79.4780628,43.6502564
1075154555431438644,s1no-lbl9,-73.6555408,45.4706903
10751757420281655189,l7ix-145n,-79.42572021,43.64256287
10753068739286733208,s6qp-dpod,-73.5727911,45.5309156
10753993854632793001,s2wt-zeli,-123.1056374,49.2798551
10755592976059454991,s9tq-f2n3,-79.3989151,43.6949605
10756881628240496783,s6gf-h7yx,-79.6399529,43.5883799
10757151995328495128,a5fn-h1ph,-73.5493791,45.512467099999988
10757718010273287662,s9md-f8iz,-79.3766958,43.670878
10757718010273287662,s8sk-d7bk,-79.3766958,43.670878
10758429390831566740,s1no-axrk,-73.5804934,45.4751525
10758971599939830031,s0se-4uwc,-114.1019887,51.055478099999988
10761561536009613839,s9uv-nqe2,-71.231988,46.800338
10764487487041776160,s9ft-eif8,-79.37660129999999,43.6483688
10764487487041776160,s8bn-v2yo,-79.3762754,43.6485726
10764487487041776160,s8je-stvn,-79.3762754,43.6485726
10765000546091085684,g1pj-3v0a,-73.5591507,45.49409485
10765837192241511017,s6hm-p7f5,-79.3258591,43.6744463
10766069635893869312,l7ix-zmtn,-79.4198539,43.6473772
10766371950476342623,s8fa-o2g9,-79.40331268,43.64405823
10767007772977661532,s0wa-vj9m,-79.39109802,43.64722443
10767007772977661532,s0ar-9ub1,-79.39109802,43.64722443
1076730321590632252,s9bl-gy2f,-79.3939515,43.6460936
10767474625357160921,s6rb-amw5,-79.45012665,43.6533165
10767482106331407785,s9gb-ya6v,-73.7543979,45.5619491
10768958051104597435,s3jx-zvwm,-123.0897645,49.2515493
10769232279633719770,s7gj-2l2z,-79.3837757,43.6695496
10769232279633719770,s2gq-b0qy,-79.3841709,43.6693009
10769232279633719770,s4hy-kocf,-79.3841709,43.6693009
10769232279633719770,s7rn-cfh1,-79.3837757,43.6695496
10769232279633719770,s5ly-yvw7,-79.3841709,43.6693009
10769232279633719770,s4ie-zodv,-79.3841709,43.6693009
10770884174736014055,s1lo-ofug,-73.6165809,45.532846
10770884174736014055,s9ix-crni,-73.6165809,45.532846
10771189659339410268,s2gq-pubv,-79.3967578,43.6608623
1077368540138724633,s0ep-ed9v,-123.1085205,49.2777744
1077368540138724633,s8bs-5v6g,-123.1085205,49.2777744
10773849052087281920,s7hf-4jcn,-73.5799536,45.5361924
10774335399113965619,s4vx-3w2r,-73.56361389,45.49294281
10775040619803153350,s2sq-cuz2,-73.56674,45.4942751
10775604940503004245,s1da-sw3e,-73.5502205,45.5463588
10776423882062451343,s5ot-fa3w,-123.12063599,49.27390289
10777148251108361654,s6pi-uftt,-79.395805299999992,43.6450415
10777721733452958018,s7kn-g7ut,-113.51648712,53.53702927
10778505003647488644,s0ri-xygx,-123.1371264,49.2824759
10779640640655567300,s8ek-dvx4,-73.5788945,45.5192204
10780483303040402259,s8ff-9q8o,-123.255576,49.2612382
10780483303040402259,s1fu-yw72,-123.255576,49.2612382
10780803743200100408,s5hg-wsfy,-79.3728224,43.6708583
10780912582451764583,s8nm-dwlg,-123.0864474,49.2781863
10781236239490515738,s7av-oka6,-123.1140484,49.2757954
10781236239490515738,s8pq-ubey,-123.0452224,49.2736823
10781236239490515738,s8pq-7z1t,-123.0452224,49.2736823
10781613943269191751,s9uv-qkdp,-71.222165,46.8233803
10781613943269191751,s9pc-8c2s,-71.222165,46.8233803
10781613943269191751,s9uv-3nlv,-71.22216499999999,46.8233803
10783105123851952930,s5le-revn,-79.4364764,43.641127
10783105123851952930,s1xw-pvyf,-79.4364764,43.641127
10783105123851952930,s8wn-nkqm,-79.43297577,43.65417862
10783222068834896648,s1hx-seiq,-79.3960994,43.7089554
10783222068834896648,s1hx-kta1,-79.3960994,43.7089554
10783222068834896648,s6dw-6enx,-79.3960994,43.7089554
10783222068834896648,s5ur-q5u1,-79.3960994,43.7089554
10783222068834896648,s0ba-yh9b,-79.3960994,43.7089554
